Date,Ticker,Close,High,Low,Open,Volume,Target,ret_1,ret_3,ret_5,hl_range,oc_return,ma_5_ratio,ma_10_ratio,vol_5,vol_10,vol_chg_1,vol_ratio_5,volatility_z,volume_z,anomaly_score,is_anomaly
2010-02-23,AAPL,5.90451192855835,6.032454136383882,5.864062130806969,5.992603212626033,575094800,1,-0.016764456950081774,-0.02892598828891546,-0.03116968572197565,0.028519208296023845,-0.014700002810478223,0.9807593369386901,0.9860941133338352,0.00672438243399336,0.011206861922990065,0.47247413737480914,1.2834932041868459,-0.5582428384036748,1.0593727888964921,0.8088078136500835,0
2010-02-24,AAPL,6.01237678527832,6.035747663250644,5.927880380093033,5.939566219128458,460566400,1,0.018268208791019758,-0.005007918827871438,-0.009331271572648236,0.017940872139239762,0.012258566276334308,1.0005584426757808,1.0018673114281482,0.013028480224174068,0.012114442493187298,-0.19914699280883774,1.0169185552644366,-0.4458533680513867,0.05135574467328493,0.2486045563623358,0
2010-02-25,AAPL,6.052526473999023,6.07829444521882,5.899415630911517,5.914097437776178,665126000,1,0.006677839755321324,0.007883331677755123,-0.004583065423864774,0.029554404276585313,0.023406620820724536,1.0081750941911507,1.0051050160846031,0.013534844877128048,0.011853963653486505,0.44414790136666515,1.326632733641389,-0.4781095442998367,1.2224992570198945,0.8503044006598656,0
2010-02-26,AAPL,6.131031513214111,6.147511147187801,6.052528624114749,6.0639144293904,507460800,1,0.012970623020376104,0.03836381184364357,0.014628328018604364,0.015492095068886541,0.011068276870532686,1.0182532376452154,1.0151364437686539,0.01432911742460452,0.011235167070130501,-0.2370456124102801,0.9763324128613248,-0.5547376945081132,-0.10211542547356181,0.3284265599908375,0
2010-03-01,AAPL,6.261969089508057,6.277249772124554,6.155899621496936,6.164888328927103,550093600,0,0.021356532911588788,0.041513084283220314,0.04276029124519898,0.01937891243042704,0.015747367251638302,1.0312040274897052,1.0324062958674034,0.015184760858489101,0.012583155727947317,0.08401200644463569,0.9971455312133929,-0.38781066205742926,-0.023413350362038187,0.20561200620973372,0
2010-03-02,AAPL,6.257774353027344,6.317100863904324,6.224515054444151,6.290133940738088,566546400,1,-0.000669874989919883,0.03391110801580832,0.05982923376958049,0.014795325660053996,-0.005144498990898665,1.0186612695346393,1.028944477268139,0.00889154433784956,0.01205777528294659,0.02990909183455326,1.0301618318061154,-0.452870703982136,0.10143345659876946,0.27715208029045274,0
2010-03-03,AAPL,6.272156715393066,6.288337111876648,6.230508776493886,6.260471673586981,372052800,1,0.0022983191074579246,0.0230181824827993,0.04320752663918759,0.009219848611378041,0.001866479462783133,1.0124397008114685,1.0278759069248409,0.008819595634746344,0.011818035371614105,-0.34329685970999024,0.6990111072883887,-0.4825586926211028,-1.1507695412110182,0.8166641169160604,0
2010-03-04,AAPL,6.313504695892334,6.319797071184843,6.251181416952504,6.270658216716701,366041200,1,0.006592306661884262,0.008229936246511471,0.0431188897751118,0.010868076850719898,0.006832851942306566,1.0105993881163784,1.0307144342839376,0.008824159971102828,0.011846279803039497,-0.016157921671332676,0.7747904618196603,-0.4790610674046314,-0.8642198588742385,0.6716404631394349,0
2010-03-05,AAPL,6.560400009155273,6.58287237695585,6.4309596666850535,6.440248410729658,899620400,1,0.03910590474789277,0.04835995020841999,0.07003201582241925,0.02315601336180669,0.01865636086729811,1.0358808243692788,1.0620442570083068,0.016515800916655478,0.0156384899854054,1.4577025755570685,1.6330875939566818,-0.00945593497210653,2.3813180859355088,1.1953870104538076,0
2010-03-08,AAPL,6.564296245574951,6.594558377208568,6.539426778912664,6.592161681671236,429889600,1,0.0005939022642278413,0.04657720516850583,0.04827988636568725,0.00839870661429524,-0.004227055925184811,1.026693746394799,1.0531427167344496,0.016729749285227993,0.015073061559310857,-0.5221433395685557,0.815992890914657,-0.07947528467797746,-0.7084182814960249,0.3939467830870012,0
2010-03-09,AAPL,6.682350158691406,6.741676672096105,6.528640010257439,6.541224361578236,920259200,1,0.01798424518028674,0.05842166602632748,0.06784773334926397,0.031880499641519074,0.02157482900939965,1.0314590238724266,1.0588688093661767,0.015932363364056207,0.012192681283610894,1.14068728343277,1.5399955392870732,-0.43616473377972015,2.0293027004963733,1.2327337171380468,0
2010-03-10,AAPL,6.736881732940674,6.756058494803572,6.687742880864082,6.706619605773602,596218000,1,0.008160538276842821,0.026901061450386177,0.07409333641282978,0.010140539295124242,0.004512277264245001,1.0251686072499626,1.0553934858239253,0.015113649953355193,0.012081461166009127,-0.35211948981330476,0.9281020055737987,-0.44993758273688256,-0.28449237989207515,0.3672149813144788,0
2010-03-11,AAPL,6.756656646728516,6.756656646728516,6.691337804990175,6.709016381490595,405700400,1,0.002935321499136556,0.029304040213486093,0.07019111764096775,0.009667331811209812,0.0071009314225785585,1.0144951941099818,1.046942750884685,0.015669499193901253,0.01230360302564283,-0.31954352267123776,0.6238305303375392,-0.4224288339082484,-1.4350550247231753,0.9287419293157119,0
2010-03-12,AAPL,6.789618492126465,6.823476269444161,6.764149749834314,6.81268933857011,416323600,0,0.0048784253990334925,0.016052486159459978,0.0349397113973704,0.008737828153178834,-0.0033864521479101814,1.0124751458016736,1.0414226795226333,0.006782720808491419,0.012434712949456141,0.02618483984733566,0.7519234639849258,-0.40619294766389585,-0.9506884096565623,0.6784406786602291,0
2010-03-15,AAPL,6.706918239593506,6.756655957990287,6.599350607352944,6.75306111577718,493502800,1,-0.01218039756267042,-0.004447679881429134,0.021726928323001493,0.023454192375375844,-0.006832882953757093,0.9959066188132427,1.0217643659013882,0.010908107965496827,0.013596682441015895,0.18538271671363327,0.8712960857399918,-0.26230144093679825,-0.49929650937972686,0.38079897515826255,0
2010-03-16,AAPL,6.725198268890381,6.741078629422813,6.66707029261863,6.717108470152804,446908000,0,0.0027255482538852682,-0.004655908903313355,0.006412131837066903,0.011004632703028795,0.0012043573173670227,0.997351881599161,1.0173050434011883,0.007846967900266295,0.013426026303347842,-0.09441648558022364,0.9473797923967444,-0.28343449904172374,-0.211595959429802,0.24751522923576286,0
2010-03-17,AAPL,6.71530818939209,6.785121582744583,6.689839854486754,6.738679066120639,450956800,1,-0.0014706004347917467,-0.010944694878003647,-0.0032023040337932906,0.014188734987374359,-0.003468168835350618,0.9965228250284706,1.0090449131472916,0.006863526270536526,0.01363362154119627,0.009059582732911409,1.0187008932355215,-0.25772711878745963,0.0580954217606687,0.15791127027406415,0
2010-03-18,AAPL,6.731188774108887,6.741675665301898,6.670064048158868,6.714708344964639,342109600,0,0.0023648333432979562,0.0036187312336839472,-0.0037693009947398215,0.01063877712336336,0.002454377509427706,0.9996350240909593,1.005122846729255,0.0067939886795120715,0.013710667320408255,-0.24136946155374528,0.7956774413703819,-0.24818622004760177,-0.7852384873350521,0.516712353691327,0
2010-03-19,AAPL,6.659276962280273,6.748866385428049,6.62871440184061,6.735383126438058,559445600,1,-0.010683374696787262,-0.009802135784612975,-0.01919718022409378,0.018042797178734016,-0.011299455833336164,0.9927990216517307,0.9929187353664543,0.007134669871348464,0.008673335789301514,0.6352817927354275,1.2199398950544693,-0.8719798989349039,0.8190542924408578,0.8455170956878808,0
2010-03-22,AAPL,6.734185695648193,6.771639910251987,6.596355914119157,6.605944295470346,456419600,1,0.011248778777669166,0.002811115398385411,0.004065571560678549,0.026028981684615995,0.019413030816166837,1.0031512018583904,1.0015508260585868,0.007942765253068867,0.009184821641990606,-0.1841573157425852,1.0116401893113323,-0.8086404820675696,0.0313962966616874,0.4200183893646285,0
2010-03-23,AAPL,6.842350482940674,6.854935231000479,6.7147075814864845,6.760850857607349,602431200,1,0.016062044051202706,0.016514424503939695,0.017419889996733495,0.020494075809710424,0.012054640318181374,1.0157187054181465,1.0152219306941583,0.010547653993737357,0.008840667269218812,0.319906507082518,1.2491508950872097,-0.8512585470034905,0.9295118548191071,0.8903852009112988,0
2010-03-24,AAPL,6.872613906860352,6.8974833678860366,6.816882247200565,6.820777926695275,597780400,0,0.004422957285676876,0.0320360522303651,0.023424943879232663,0.011727869741819,0.007599716736444417,1.0154686659334227,1.017662740210547,0.010175449432932714,0.008647150585362072,-0.007720051683910101,1.16836755914268,-0.8752225214617181,0.6240402735923535,0.7496313975270358,0
2010-03-25,AAPL,6.791115760803223,6.920556521158322,6.779130282965162,6.919057936379238,542284400,1,-0.011858391459438233,0.008453890006600018,0.008902883087284819,0.020825184428373385,-0.018491271030311326,1.001653001510961,1.0050820503789508,0.012668308421390252,0.009679025416282126,-0.09283676748183778,0.9829829392901843,-0.7474411767247335,-0.07696733273313552,0.4122042547289345,0
2010-03-26,AAPL,6.918460369110107,6.949921052409323,6.848046877733217,6.8600323571417325,640875200,1,0.018751647415861994,0.011123353935053482,0.038920652842329595,0.014724977703270373,0.008517162737220559,1.0126929683341936,1.021980227596523,0.01222623183907329,0.011237054849282124,0.1818064469492391,1.128384527479982,-0.5545039229775627,0.47284968754586537,0.513676805261714,0
2010-03-29,AAPL,6.96310567855835,7.007451161180172,6.940034826210126,6.981383938377845,540744400,1,0.006453070056970489,0.013167009368541427,0.03399371405188467,0.009681934769084825,-0.002618142760924033,1.0124429044096812,1.024697328086755,0.01206780748698445,0.01012569538800477,-0.15624071582111465,0.9246289715769103,-0.6921281795180283,-0.29762520207971394,0.4948766907988711,0
2010-03-30,AAPL,7.066774845123291,7.115615263772722,7.018833737296755,7.0892472144138985,527310000,0,0.014888351742839756,0.0405911331847868,0.032799308182495324,0.01369528937840078,-0.0031699232105937176,1.0208541024409503,1.0347520215177801,0.011851257163667944,0.01069647353558371,-0.024844270231924703,0.9254317944605297,-0.621446351588287,-0.29458943272410515,0.45801789215619604,0
2010-03-31,AAPL,7.041305541992188,7.0895466829244205,7.025125949463385,7.055988150166258,430659600,1,-0.0036040914970820737,0.017756143177543704,0.024545484064432355,0.009148975722875489,-0.0020808720000080913,1.0122414083963864,1.0261245632025098,0.012720133442875163,0.010860294506038438,-0.18328952608522497,0.8029080863467988,-0.6011597206195307,-0.7578967524535908,0.6795282365365607,0
2010-04-01,AAPL,7.070370197296143,7.153067584768492,6.9738895118624535,7.113517112554818,603145200,1,0.004127736700335172,0.0154046949291744,0.04112055313571794,0.025342106269705688,-0.006065482738844357,1.0083238509970815,1.0252922516689027,0.008874311231532536,0.01083055827163813,0.4005149310499523,1.099532641585711,-0.6048420819924675,0.3637500681447968,0.48429607506863215,0
2010-04-05,AAPL,7.145877361297607,7.146476635144013,7.034414826162003,7.040707601598554,684507600,1,0.010679379140619893,0.01119358093443501,0.032871040672991736,0.015682022418820368,0.01493738494056689,1.0125243787045064,1.0289809224583997,0.006992026895589885,0.009411438255820189,0.13489687060429234,1.2283156689923236,-0.7805776058473338,0.850726182179987,0.8156518940136603,0
2010-04-06,AAPL,7.177338600158691,7.198312383988719,7.101232424386355,7.137188053879664,447017200,1,0.004402711839343931,0.019319294888603178,0.030766863450031323,0.01352589936334023,0.005625541316261356,1.0108453064992904,1.0269579594285572,0.007055951992575913,0.009326113046204485,-0.34695071318419257,0.8300724686660629,-0.7911437808309201,-0.6551782063191316,0.7231609935750258,0
2010-04-07,AAPL,7.209099292755127,7.248650565097288,7.150970531842323,7.177637816999288,628502000,0,0.0044251350487676255,0.01962119260912787,0.020139943715633324,0.013549547493835922,0.004383263206918437,1.011264324198407,1.0261177659693748,0.005069402230376923,0.008695772010722162,0.40599064197082346,1.1248029408787559,-0.8692015284794573,0.45930638793357476,0.664253958206516,0
2010-04-08,AAPL,7.189624309539795,7.23726538520095,7.132394851325851,7.204306120274415,572989200,1,-0.002701444719301338,0.006121984191769458,0.02106410049430174,0.014586371882595843,-0.0020379215554573124,1.0043532196634368,1.0187489520022097,0.004735726162769011,0.009057117641435413,-0.08832557414296216,0.9757454733752357,-0.8244545986932122,-0.1043348600983361,0.4643947293957742,0
2010-04-09,AAPL,7.244755744934082,7.247752914512623,7.204905230999644,7.233969614905167,334182800,1,0.007668194194950351,0.009393056191315807,0.024664273973182826,0.005914303397038626,0.001491038890554775,1.007147818663313,1.0200043824323501,0.004982939417511175,0.006995166126667436,-0.4167729513924521,0.6264677383628097,-1.079794616149194,-1.4250827687364156,1.2524386924428048,0
2010-04-12,AAPL,7.259737014770508,7.283107894755608,7.24535444241131,7.25703988240386,333026400,1,0.0020678778365856854,0.007024139904172166,0.01593361426681761,0.0052003884255703925,0.00037165737137362983,1.0060456418124144,1.0172259522179266,0.0038411326037626715,0.0056015848743923525,-0.0034603815636232715,0.7190565896290636,-1.2523675688756255,-1.07497018091642,1.1636688748960227,0
2010-04-13,AAPL,7.263931751251221,7.275018718439828,7.224380473988147,7.246853645265739,306210800,1,0.0005778083244858401,0.010335371990554343,0.012064799491362299,0.006971189458513004,0.0023566235529867917,1.004216828004459,1.0135414944144059,0.0039150410466560134,0.005720531468503883,-0.08052094368494511,0.7039616146167255,-1.2376379182513308,-1.1320498475541472,1.184843882902739,0
2010-04-14,AAPL,7.361611366271973,7.365207009458279,7.313071783454066,7.3493266521014,404076400,1,0.013447209908590718,0.016129684071074735,0.02115549631423641,0.007082039978784621,0.0016715428163830575,1.0134471699922518,1.0229624602886396,0.006380335163936716,0.005433802646079308,0.31960205191978863,1.0358353837628946,-1.2731447388524266,0.12288724861101737,0.698015993731722,0
2010-04-15,AAPL,7.458389759063721,7.461685364236302,7.356215597434923,7.364305392020981,376784800,0,0.013146359944393282,0.027363628171246157,0.037382405248533646,0.014141090799553375,0.012775728603634172,1.0192280248956458,1.030438516287572,0.006013182213802364,0.005373375738987844,-0.06754069279967845,1.0739008090607138,-1.2806276536547574,0.26682665789436366,0.7737271557745605,0
2010-04-16,AAPL,7.412850856781006,7.524912711079203,7.327456299382415,7.447907190824099,750545600,0,-0.006105728415087719,0.02050117080245606,0.02320231595999145,0.026637040932256526,-0.004706870419422317,1.0083722161266362,1.019323849895311,0.008492822189421259,0.00656599434779567,0.991974198534548,1.7288546624872618,-1.132940739481324,2.7434486851667006,1.9381947123240124,0
2010-04-19,AAPL,7.402959823608398,7.427529249828101,7.244155463652925,7.401761275983118,566924400,0,-0.0013343089404745934,0.005616767210215423,0.01972837425742724,0.02477033383193411,0.00016192735493506126,1.0031180585547437,1.0143778490666813,0.00887670031986096,0.006460970393978283,-0.24465029173443964,1.1788615046025397,-1.1459462917501149,0.6637217509100489,0.9048340213300818,0
2010-04-20,AAPL,7.328649997711182,7.468277567591914,7.279810391947372,7.447003751569276,738326400,1,-0.01003785346237318,-0.017395143662862877,0.00890953393784466,0.025716492901612577,-0.015892801696676184,0.9913102531672594,1.0021179632254953,0.010918492515209703,0.007738919289240846,0.30233660784400884,1.3014020444342667,-0.9876925739070387,1.1270927175717997,1.0573926457394192,0
2010-04-21,AAPL,7.767012119293213,7.797874327967899,7.662440814251756,7.754427366221268,982391200,1,0.05981485290182187,0.047776661011361465,0.05506956736111168,0.0174370158866789,0.0016229119801630537,1.0392080125474092,1.0540185131009414,0.02861285727061742,0.019877726402047685,0.33056491004520483,1.4383589161657646,0.5155063121383823,1.644977151020025,1.0802417315792037,0
2010-04-22,AAPL,7.984241008758545,7.992630841282853,7.6765207380789375,7.737645860657571,793424800,1,0.027968140918144924,0.07852010533630249,0.07050466208953332,0.03959175366289039,0.03186953144945533,1.053449085244874,1.0719384111201566,0.029628072981625345,0.020459891921545688,-0.19235351456731287,1.035366729682783,0.5875982856141104,0.12111509472276566,0.35435669016843807,0
2010-04-23,AAPL,8.11487865447998,8.155328428428437,8.000120543129658,8.029783390652504,796955600,0,0.016361936667258492,0.10728151255884044,0.09470415785537956,0.01912633471273085,0.010597454462661582,1.0512115887202933,1.0768970992741336,0.027426848563316324,0.020500413505215295,0.004450075167804268,1.0275283608470132,0.5926162415686693,0.09147533183719626,0.3420457867029328,0
2010-04-26,AAPL,8.075028419494629,8.16371852827915,8.035776391538944,8.146340390787609,479068800,0,-0.0049107616616487215,0.03965698720056143,0.09078376918147946,0.015844171697443142,-0.008753865892177054,1.0281471158661974,1.060138601479317,0.02811327112300509,0.020973913840289887,-0.3988764242324164,0.6319890723542827,0.6512517540709912,-1.4042045689797924,1.027728161525392,0
2010-04-27,AAPL,7.851505756378174,8.025291167866804,7.805962545159483,8.008212263635151,709343600,0,-0.027680727733023103,-0.01662465502165622,0.07134407548870336,0.027934593632457,-0.019568225978296445,0.9865518641783625,1.0229024958749806,0.03314402580812019,0.024177140524266276,0.48067166970589614,0.9429791257221131,1.0479206143928759,-0.22823650282695232,0.6380785586099141,0
2010-04-28,AAPL,7.838321685791016,7.910232137861167,7.682813742993564,7.887760571644645,758402400,1,-0.0016791773446065417,-0.03408023464852261,0.009181080884458792,0.029013659299012614,-0.0062677974825141895,0.9831334660656901,1.0148818031720697,0.021347420412594798,0.024276108530706112,0.06916084109308951,1.072039224750729,1.0601762335531426,0.2597873211783307,0.6599817773657366,0
2010-04-29,AAPL,8.049263954162598,8.090012983985005,7.850609033358632,7.880871168739997,558840800,0,0.026911662576182493,-0.0031906346322981838,0.00814391065258735,0.029742340664896203,0.021367280573059214,1.0079471389882861,1.0342812351903068,0.02102913395663675,0.02506875954263424,-0.26313418839391856,0.8460590214191728,1.158333499508547,-0.5947271554834662,0.8765303274960066,0
2010-04-30,AAPL,7.823039054870605,8.107087564554835,7.820342723490317,8.069334124640802,542463600,1,-0.0281050417255857,-0.0036256359468939126,-0.035963519854762094,0.03665389358960077,-0.03052235363734689,0.9868314578739932,0.9999423540412917,0.022670184975724313,0.02730312412240415,-0.029305662721834214,0.8898333109807517,1.435024142676107,-0.4292004253341304,0.9321122840051187,0
2010-05-03,AAPL,7.980642318725586,8.02648634317798,7.87667036274869,7.905435491847655,454342000,0,0.020146040784093655,0.018157028843631462,-0.011688640072297085,0.01877242137237078,0.009513305997561661,1.009115163112033,1.0126101718804579,0.025823313562814965,0.027529549859259497,-0.1624470287038614,0.7513778231366858,1.4630633818080871,-0.9527516789031832,1.2079075303556353,0
2010-05-04,AAPL,7.750825881958008,7.888955624340141,7.692997989044904,7.876970954353626,723819600,0,-0.02879673434660046,-0.03707644250506348,-0.01282300205134268,0.025282161963072525,-0.01601441380533437,0.9825576323360841,0.9782103200753663,0.026103200950725835,0.029457668022286262,0.5931161988105875,1.191328103613705,1.7018302596315207,0.7108625587008468,1.2063464091661837,0
2010-05-05,AAPL,7.67022705078125,7.73464776455844,7.4526955280720175,7.5815369556264,883103200,0,-0.010398741037954684,-0.01953358573535613,-0.02144523301646073,0.03675930772579994,0.011698168283547224,0.9765019339138684,0.9692220667136004,0.026341152854356804,0.022828094896472573,0.2200598049569258,1.3961800424793867,0.880862692961333,1.4854832765879444,1.1831729847746386,0
